wetbed_struct_gain,wetbed_struct_rate,wetbed_impact_release_rate,rmse_ml,velocity_rmse_mlps,drain_time_error_s,brew_time_s,drain_time_s,chi_max,ey_pct,score
0.15,0.16,1.2,13.764325365971274,1.178963181692828,-2.2525027808676157,106.51835372636263,132.74749721913238,0.45940347950746024,10.89395183565781,15.712970360979925
0.45,0.05,1.8,13.767112881304763,1.179466695386759,-2.2525027808676157,106.51835372636263,132.74749721913238,0.1713777048604776,10.892782004453412,15.716513146854311
0.3,0.05,0.6,13.763129892362942,1.177112733567859,-2.4527252502780925,106.51835372636263,132.5472747497219,0.19202356851651262,10.89008112264073,15.725017012736977
0.7,0.03,1.8,13.78482080008167,1.1791379966551228,-2.2525027808676157,106.51835372636263,132.74749721913238,0.10716422108618592,10.891704374379767,15.733728017533764
0.15,0.13,0.9,13.796902129143563,1.1782772299102184,-2.2525027808676157,106.51835372636263,132.74749721913238,0.4060274329664711,10.891329191059443,15.7445181964783
0.15,0.08,0.3,13.788738335132757,1.1761866515450339,-2.4527252502780925,106.51835372636263,132.5472747497219,0.29877470450332644,10.888711693702467,15.749236332472556
0.45,0.03,0.6,13.790143266233923,1.1767340482102977,-2.4527252502780925,106.51835372636263,132.5472747497219,0.12067057753049953,10.888255653028992,15.751462358571615
0.7,0.16,1.2,13.556326351152261,1.2112467435092171,4.7552836484983345,110.12235817575083,139.75528364849833,0.4602639648163029,11.002006039750825,15.753619158295953
0.7,0.13,0.6,13.553373500558026,1.2052962718002047,4.955506117908783,110.3225806451613,139.95550611790878,0.4189473808310523,11.004524535472227,15.757758397691035
0.15,0.16,1.8,13.805985787258665,1.1787686135583182,-2.4527252502780925,106.51835372636263,132.5472747497219,0.4419463742058347,10.890744913246033,15.77035672761839
0.15,0.1,0.6,13.812933690677667,1.1768703375596044,-2.4527252502780925,106.51835372636263,132.5472747497219,0.34306558618883476,10.887924328268404,15.77445721703932
0.15,0.13,1.2,13.822437985810017,1.178104810093325,-2.4527252502780925,106.51835372636263,132.5472747497219,0.3959826005814466,10.888783915744913,15.785813220972251
